id,name,host_id,host_name,host_since_Year,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,accommodates,bedrooms
17297257,"Modern,  suistainable apartment * airconditioning",6260249,Chantalle,2013,Zuid,52.35015,4.84749,Entire home/apt,175,2,16,2022-04-22,4.94,4.75,4.63,4.81,4.69,4.75,4.63,2,1
17306935,Historical 3 stories apartment in city centre | 4P,24851510,Ardi,2014,Centrum-West,52.38374,4.88524,Entire home/apt,275,2,34,2022-04-02,4.97,4.94,4.94,4.91,4.97,4.94,4.79,4,2
17311781,New design studio in trendy North,1181201,Sanne,2011,Oud-Noord,52.39712,4.90749,Entire home/apt,125,4,12,2022-04-30,5,5,5,5,5,4.82,5,2,
17327485,Beautiful familyhouse in Amsterdam,12605073,Marit,2014,Geuzenveld - Slotermeer,52.374886,4.821786,Entire home/apt,100,7,7,2021-07-25,4.8,5,5,4.8,5,4.2,4.6,4,3
17365362,Your nice waggon at the cows paradise,3040748,Henk,2012,Noord-Oost,52.40635,4.99133,Private room,79,2,24,2022-05-12,4.71,4.7,4.83,4.91,4.82,4.59,4.77,4,2
17374776,Light & trendy apartment in Amsterdam West,4272180,Mike,2012,Bos en Lommer,52.37677,4.85017,Entire home/apt,110,2,50,2020-03-03,4.9,4.98,4.92,4.96,4.88,4.53,4.69,2,1
17382728,Lovely apartment with sunny balcony!,18490460,Jeffrey,2014,De Baarsjes - Oud-West,52.3593,4.85298,Entire home/apt,115,2,28,2021-10-10,4.93,4.96,4.82,4.89,4.86,4.7,4.63,2,1
17390004,Govert Flinckstraat (close to Albert Cuyp markt),117562948,Govert,2017,De Pijp - Rivierenbuurt,52.35496,4.89182,Entire home/apt,150,4,18,2022-05-19,5,4.94,4.82,4.94,5,4.76,4.82,4,2
17404859,A cozy waggon with a view,3040748,Henk,2012,Noord-Oost,52.42175,5.02449,Private room,72,2,48,2022-04-18,4.73,4.88,4.81,4.9,4.9,4.54,4.67,2,1
17420796,Nice room inAmsterdam nieuw sloten very nice pleas,117820649,Mohanned,2017,De Aker - Nieuw Sloten,52.34668,4.8071,Private room,421,1,6,2022-04-17,4.67,5,4.5,5,5,4.67,4.83,1,1
17421031,Nice room in Amsterdam City,117820649,Mohanned,2017,De Aker - Nieuw Sloten,52.34865,4.80829,Private room,999,2,2,2018-04-02,4,3.5,4,5,5,4.5,3.5,2,1
17428515,Park Apartment with roof terrace!,6025580,Lisette,2013,Oud-Oost,52.35861,4.92072,Entire home/apt,185,2,16,2018-04-29,4.47,4.33,4.33,4.6,4.6,4.67,4.4,3,
17435636,"Charming Jordaan apartment | CENTRAL, COSY, BRIGHT",7447336,Solveig,2013,Centrum-West,52.37815,4.88604,Entire home/apt,300,4,22,2019-01-03,4.68,4.71,4.5,4.71,4.57,4.76,4.62,4,2
17439391,Peaceful room in lively neighbourhood,6906435,Agnes,2013,Westerpark,52.38944,4.88201,Private room,68,1,11,2018-09-09,4.82,4.91,4.91,4.91,4.91,4.45,4.73,2,1
17447776,BNB Amsterdam Schiphol,118098843,Hans & Marloes,2017,De Aker - Nieuw Sloten,52.33375,4.80033,Entire home/apt,81,1,304,2022-05-30,4.73,4.75,4.8,4.88,4.84,4.47,4.59,4,2
17457335,Modern appt. in trendy neighborhood of Amsterdam,556129,Sabine,2011,De Baarsjes - Oud-West,52.36666,4.86571,Entire home/apt,104,4,27,2019-07-02,4.56,4.52,4.19,4.67,4.85,4.63,4.48,2,1
17461238,"Cosy, spacious (family) house with roofterrace!",887792,Sandra,2011,Bos en Lommer,52.37517,4.84677,Entire home/apt,183,3,20,2022-05-08,4.85,5,4.7,4.9,4.95,4.55,4.65,4,3
